SIMULATION PARAMETERS:
n = 270
m = 480
k = 1
p = 10
recruit_likeliness = 0.01
defeat_likeliness = 0.1
starting_control = 100
resource_noise_scale = 0.008784105

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	
844	9960.0	1801.3699	13092.0	2197.5933	5515.0	1446.7361	1.0	1.0	21493.0	5581.5264	1.0	1.0	5238.0	619.96405	20601.0	3957.7668	11525.0	1167.15	23518.0	5599.8906	18656.0	4661.383	
845	9882.0	1784.6307	13087.0	2198.4897	5516.0	1448.4534	1.0	1.0	21546.0	5589.7974	1.0	1.0	5215.0	617.59296	20629.0	3960.924	11466.0	1160.0878	23579.0	5607.1387	18678.0	4666.263	
846	9795.0	1768.6885	13083.0	2198.373	5512.0	1448.9076	1.0	1.0	21603.0	5598.2466	1.0	1.0	5196.0	616.09344	20651.0	3962.4026	11405.0	1152.3254	23652.0	5615.977	18701.0	4672.363	
847	9692.0	1749.5293	13093.0	2200.8252	5512.0	1449.5773	1.0	1.0	21663.0	5606.9526	1.0	1.0	5172.0	613.2785	20669.0	3963.9631	11354.0	1146.0997	23712.0	5623.7344	18731.0	4679.4146	
848	9614.0	1734.2404	13099.0	2202.628	5500.0	1448.6218	1.0	1.0	21720.0	5614.8643	1.0	1.0	5150.0	611.27625	20688.0	3965.4707	11272.0	1136.2535	23796.0	5634.085	18759.0	4685.934	
849	9534.0	1718.2638	13103.0	2205.5193	5492.0	1448.6672	1.0	1.0	21765.0	5621.657	1.0	1.0	5130.0	609.6074	20721.0	3969.0195	11198.0	1127.2207	23874.0	5642.8594	18781.0	4690.56	
850	9437.0	1700.3735	13112.0	2208.4941	5490.0	1449.0178	1.0	1.0	21813.0	5629.0684	1.0	1.0	5115.0	607.75366	20740.0	3970.7632	11134.0	1119.58	23948.0	5651.2285	18809.0	4697.094	
851	9334.0	1679.8608	13114.0	2210.9648	5490.0	1450.34	1.0	1.0	21862.0	5636.135	1.0	1.0	5100.0	606.197	20760.0	3973.2163	11082.0	1113.0798	24016.0	5659.1836	18840.0	4704.3965	
852	9254.0	1665.7462	13112.0	2212.2112	5485.0	1449.0785	1.0	1.0	21914.0	5643.5464	1.0	1.0	5073.0	603.47437	20782.0	3975.1711	11023.0	1105.6321	24094.0	5668.61	18861.0	4709.901	
853	9158.0	1647.7097	13109.0	2212.9346	5487.0	1450.3644	1.0	1.0	21960.0	5650.264	1.0	1.0	5042.0	600.35333	20803.0	3977.8313	10967.0	1098.7589	24179.0	5678.2695	18893.0	4716.883	
854	9062.0	1629.0234	13107.0	2213.9146	5478.0	1449.9769	1.0	1.0	22020.0	5659.2725	1.0	1.0	5021.0	598.3137	20829.0	3980.1604	10890.0	1089.3759	24272.0	5689.726	18919.0	4723.608	
855	8995.0	1616.7347	13108.0	2215.3323	5469.0	1448.2668	1.0	1.0	22077.0	5666.7256	1.0	1.0	5003.0	596.55457	20845.0	3981.0876	10793.0	1078.3214	24361.0	5699.7686	18947.0	4730.578	
856	8921.0	1603.6449	13106.0	2216.1914	5455.0	1446.1571	1.0	1.0	22123.0	5673.15	1.0	1.0	4982.0	594.8566	20871.0	3982.702	10705.0	1067.7559	24459.0	5711.4526	18976.0	4737.461	
857	8842.0	1588.3889	13108.0	2218.7783	5447.0	1444.5977	1.0	1.0	22170.0	5679.775	1.0	1.0	4964.0	593.51465	20879.0	3982.4084	10618.0	1057.2157	24556.0	5722.295	19014.0	4746.4023	
858	8765.0	1574.9806	13110.0	2220.9314	5436.0	1442.277	1.0	1.0	22219.0	5686.214	1.0	1.0	4947.0	592.0806	20902.0	3984.2468	10550.0	1048.7819	24632.0	5731.1733	19037.0	4752.6934	
859	8690.0	1561.1818	13116.0	2223.6223	5421.0	1440.6615	1.0	1.0	22257.0	5691.0654	1.0	1.0	4932.0	590.8199	20932.0	3986.344	10468.0	1039.1213	24716.0	5741.185	19066.0	4759.374	
860	8623.0	1549.9185	13110.0	2224.0369	5404.0	1437.5438	1.0	1.0	22306.0	5697.8667	1.0	1.0	4907.0	588.6863	20955.0	3987.3386	10385.0	1029.6401	24817.0	5752.184	19091.0	4766.1577	
861	8544.0	1535.475	13113.0	2225.082	5394.0	1436.9431	1.0	1.0	22351.0	5704.482	1.0	1.0	4887.0	586.83746	20981.0	3990.0625	10307.0	1019.9943	24904.0	5761.9565	19117.0	4772.54	
862	8464.0	1520.9591	13116.0	2226.4385	5391.0	1437.1968	1.0	1.0	22401.0	5711.988	1.0	1.0	4864.0	584.9753	21006.0	3991.6824	10222.0	1009.1894	24997.0	5773.715	19137.0	4777.2285	
863	8365.0	1502.2452	13126.0	2229.6194	5390.0	1437.5466	1.0	1.0	22450.0	5718.889	1.0	1.0	4844.0	582.6607	21027.0	3993.7993	10150.0	1000.4429	25076.0	5783.244	19170.0	4784.926	
864	8294.0	1489.1948	13121.0	2230.1199	5377.0	1434.9087	1.0	1.0	22499.0	5725.8984	1.0	1.0	4825.0	581.2267	21046.0	3995.0325	10066.0	990.83325	25170.0	5793.562	19200.0	4792.593	
865	8219.0	1475.313	13125.0	2232.8674	5369.0	1433.7762	1.0	1.0	22550.0	5732.9375	1.0	1.0	4808.0	579.3987	21074.0	3997.2546	9985.0	981.9832	25249.0	5802.2485	19219.0	4797.5913	
866	8144.0	1462.0035	13127.0	2233.9382	5367.0	1434.0928	1.0	1.0	22591.0	5738.652	1.0	1.0	4791.0	577.69385	21090.0	3998.7212	9902.0	972.0649	25345.0	5813.5405	19241.0	4802.6675	
867	8077.0	1447.1222	13126.0	2235.946	5368.0	1434.7999	1.0	1.0	22644.0	5746.404	1.0	1.0	4767.0	575.6143	21108.0	3999.5464	9820.0	961.7667	25417.0	5821.9575	19271.0	4810.2173	
868	8012.0	1434.2493	13119.0	2236.9497	5359.0	1432.4951	1.0	1.0	22683.0	5751.704	1.0	1.0	4748.0	573.7638	21124.0	4000.812	9741.0	952.95374	25513.0	5832.8433	19299.0	4817.601	
869	7950.0	1422.5818	13117.0	2237.5703	5357.0	1432.2697	1.0	1.0	22736.0	5759.159	1.0	1.0	4727.0	571.4676	21142.0	4002.851	9630.0	939.9987	25616.0	5844.138	19323.0	4823.3364	
870	7886.0	1413.2078	13127.0	2240.637	5340.0	1428.5496	1.0	1.0	22780.0	5765.06	1.0	1.0	4711.0	569.89325	21160.0	4003.48	9531.0	928.2813	25716.0	5854.888	19347.0	4829.376	
871	7810.0	1398.7816	13129.0	2242.649	5334.0	1427.7313	1.0	1.0	22822.0	5770.6396	1.0	1.0	4696.0	568.2969	21174.0	4003.1855	9443.0	918.3658	25816.0	5866.575	19374.0	4837.149	
872	7735.0	1385.3451	13129.0	2243.9333	5326.0	1427.1577	1.0	1.0	22877.0	5778.441	1.0	1.0	4666.0	565.7633	21202.0	4004.5654	9351.0	908.0021	25917.0	5878.0186	19395.0	4842.1455	
873	7675.0	1374.5659	13131.0	2245.2407	5328.0	1427.5222	1.0	1.0	22925.0	5784.364	1.0	1.0	4650.0	563.9682	21218.0	4005.9883	9246.0	896.2997	26010.0	5888.095	19415.0	4847.33	
874	7586.0	1358.0919	13139.0	2247.7747	5333.0	1430.1493	1.0	1.0	22971.0	5790.2725	1.0	1.0	4643.0	563.2858	21237.0	4007.7554	9138.0	884.04956	26113.0	5899.7456	19438.0	4852.2495	
875	7539.0	1349.0486	13136.0	2248.3752	5327.0	1430.101	1.0	1.0	23004.0	5794.4365	1.0	1.0	4622.0	561.63245	21251.0	4008.871	9044.0	872.87537	26219.0	5911.9634	19456.0	4856.0703	
876	7471.0	1335.9287	13136.0	2250.5195	5326.0	1431.1016	1.0	1.0	23053.0	5800.5757	1.0	1.0	4606.0	559.85095	21269.0	4009.364	8942.0	861.9921	26320.0	5923.2036	19475.0	4860.835	
877	7407.0	1325.393	13133.0	2251.8264	5323.0	1430.7085	1.0	1.0	23100.0	5807.1123	1.0	1.0	4588.0	558.0978	21297.0	4011.1343	8839.0	850.79407	26422.0	5934.109	19489.0	4864.1943	
878	7340.0	1312.2635	13141.0	2253.907	5308.0	1429.8721	1.0	1.0	23154.0	5813.7793	1.0	1.0	4568.0	556.2706	21321.0	4012.7727	8714.0	836.3442	26538.0	5947.8413	19514.0	4870.3193	
879	7273.0	1300.2673	13136.0	2254.981	5294.0	1427.2927	1.0	1.0	23200.0	5820.086	1.0	1.0	4539.0	553.97003	21343.0	4014.4392	8625.0	826.0992	26644.0	5958.7812	19544.0	4877.452	
880	7206.0	1289.0546	13135.0	2256.194	5294.0	1427.7723	1.0	1.0	23239.0	5825.3335	1.0	1.0	4519.0	552.2447	21361.0	4015.4636	8534.0	815.82275	26754.0	5971.303	19556.0	4880.1797	
881	7143.0	1278.1147	13130.0	2257.1401	5284.0	1427.1465	1.0	1.0	23292.0	5832.372	1.0	1.0	4501.0	550.71533	21386.0	4017.1064	8437.0	805.01355	26851.0	5981.405	19574.0	4884.353	
882	7062.0	1262.5775	13133.0	2259.714	5291.0	1429.9315	1.0	1.0	23338.0	5839.3677	1.0	1.0	4480.0	548.4515	21405.0	4017.9556	8337.0	794.50604	26967.0	5993.9595	19585.0	4886.9053	
883	7000.0	1251.2117	13131.0	2260.859	5289.0	1430.499	1.0	1.0	23396.0	5847.3657	1.0	1.0	4453.0	546.08453	21418.0	4017.5298	8215.0	781.2254	27091.0	6006.6343	19605.0	4891.9595	
884	6938.0	1239.0464	13131.0	2262.3523	5284.0	1429.433	1.0	1.0	23442.0	5853.9956	1.0	1.0	4430.0	544.00775	21437.0	4018.8486	8110.0	769.9516	27201.0	6018.3403	19625.0	4897.393	
885	6901.0	1231.71	13123.0	2263.0532	5274.0	1427.315	1.0	1.0	23481.0	5859.073	1.0	1.0	4416.0	542.81024	21452.0	4019.2031	7993.0	758.0145	27311.0	6029.051	19647.0	4903.1406	
886	6845.0	1221.3652	13119.0	2264.8796	5263.0	1425.0282	1.0	1.0	23526.0	5865.2666	1.0	1.0	4397.0	541.5882	21461.0	4019.25	7886.0	746.89856	27433.0	6040.631	19668.0	4908.4604	
887	6797.0	1213.1422	13112.0	2264.4731	5250.0	1422.5472	1.0	1.0	23581.0	5873.049	1.0	1.0	4366.0	538.8022	21481.0	4020.2422	7789.0	736.6243	27529.0	6049.8047	19693.0	4914.6807	
888	6752.0	1204.8295	13106.0	2265.5637	5237.0	1421.2372	1.0	1.0	23638.0	5880.6943	1.0	1.0	4342.0	536.4342	21490.0	4018.5405	7669.0	723.89886	27650.0	6062.182	19714.0	4919.9873	
889	6698.0	1195.8009	13098.0	2265.8145	5238.0	1422.7274	1.0	1.0	23695.0	5887.202	1.0	1.0	4323.0	534.4164	21512.0	4020.4321	7559.0	712.21985	27748.0	6072.091	19727.0	4922.6626	
890	6648.0	1186.0125	13093.0	2267.8667	5232.0	1422.0061	1.0	1.0	23762.0	5895.614	1.0	1.0	4296.0	531.8197	21533.0	4021.625	7426.0	698.49664	27862.0	6082.583	19746.0	4927.3467	
891	6570.0	1172.5823	13086.0	2268.6787	5233.0	1422.2004	1.0	1.0	23830.0	5904.5806	1.0	1.0	4267.0	528.9419	21548.0	4022.7256	7304.0	685.6988	27991.0	6095.1323	19769.0	4932.832	
892	6509.0	1158.4233	13081.0	2270.2961	5229.0	1422.725	1.0	1.0	23894.0	5913.236	1.0	1.0	4241.0	526.9512	21565.0	4024.5557	7161.0	671.0579	28129.0	6109.345	19789.0	4936.7812	
893	6461.0	1148.1613	13075.0	2270.9375	5231.0	1423.8987	1.0	1.0	23948.0	5920.1626	1.0	1.0	4218.0	524.81195	21584.0	4026.2554	7045.0	659.2542	28232.0	6119.017	19804.0	4940.8735	
894	6402.0	1135.3463	13068.0	2271.6106	5226.0	1424.6486	1.0	1.0	23992.0	5925.5054	1.0	1.0	4188.0	522.297	21605.0	4027.9722	6930.0	647.3531	28359.0	6131.565	19828.0	4947.0723	
895	6341.0	1123.9496	13066.0	2273.0647	5221.0	1423.5938	1.0	1.0	24049.0	5932.517	1.0	1.0	4154.0	519.5932	21621.0	4029.2002	6828.0	637.1104	28468.0	6142.179	19850.0	4952.1597	
896	6285.0	1112.457	13074.0	2276.3167	5214.0	1422.3842	1.0	1.0	24101.0	5939.484	1.0	1.0	4131.0	517.53894	21636.0	4030.8862	6718.0	625.84985	28572.0	6152.328	19867.0	4956.1245	
897	6231.0	1103.9111	13071.0	2276.7568	5201.0	1420.1571	1.0	1.0	24150.0	5945.2134	1.0	1.0	4115.0	516.1452	21652.0	4031.6797	6599.0	613.272	28684.0	6163.7393	19895.0	4962.4937	
898	6188.0	1095.7015	13068.0	2277.4714	5182.0	1416.5344	1.0	1.0	24212.0	5953.3066	1.0	1.0	4089.0	513.6034	21668.0	4032.7617	6478.0	600.83716	28793.0	6174.5874	19920.0	4968.5645	
899	6124.0	1084.7562	13061.0	2278.0896	5178.0	1415.5978	1.0	1.0	24272.0	5961.0913	1.0	1.0	4066.0	511.71317	21682.0	4033.4038	6367.0	589.5416	28906.0	6185.573	19942.0	4973.604	
900	6075.0	1074.7476	13059.0	2279.0479	5171.0	1414.6903	1.0	1.0	24328.0	5968.6646	1.0	1.0	4041.0	509.04904	21701.0	4035.5288	6243.0	576.85504	29018.0	6196.3857	19962.0	4978.4043	
901	6014.0	1061.8109	13057.0	2281.4285	5163.0	1413.906	1.0	1.0	24379.0	5975.209	1.0	1.0	4011.0	506.10632	21722.0	4037.2456	6123.0	565.2602	29142.0	6208.266	19987.0	4984.142	
902	5959.0	1050.9191	13045.0	2282.1477	5155.0	1413.5585	1.0	1.0	24437.0	5982.4263	1.0	1.0	3978.0	503.11954	21746.0	4039.0127	5996.0	552.9483	29273.0	6220.3574	20009.0	4988.884	
903	5908.0	1042.4014	13029.0	2280.993	5144.0	1411.8849	1.0	1.0	24497.0	5989.6514	1.0	1.0	3942.0	499.8	21762.0	4039.3423	5894.0	542.8693	29385.0	6230.883	20037.0	4995.549	
904	5863.0	1034.1727	13019.0	2281.0654	5133.0	1410.0249	1.0	1.0	24555.0	5996.5615	1.0	1.0	3910.0	497.02432	21773.0	4039.9185	5785.0	531.88104	29505.0	6242.657	20055.0	5000.0654	
905	5818.0	1025.4539	13013.0	2281.6792	5130.0	1410.347	1.0	1.0	24612.0	6003.652	1.0	1.0	3876.0	494.022	21785.0	4040.1787	5678.0	520.83527	29607.0	6251.946	20079.0	5005.2607	
906	5769.0	1016.9362	13005.0	2282.0234	5122.0	1409.2756	1.0	1.0	24706.0	6014.6084	1.0	1.0	3835.0	490.57816	21800.0	4040.664	5512.0	504.5232	29751.0	6265.092	20098.0	5009.6714	
907	5721.0	1008.5627	12994.0	2281.6694	5116.0	1408.0248	1.0	1.0	24778.0	6022.993	1.0	1.0	3805.0	487.9388	21811.0	4039.6313	5381.0	491.06314	29867.0	6276.628	20125.0	5016.8584	
908	5680.0	1000.9638	12988.0	2282.119	5103.0	1405.4226	1.0	1.0	24873.0	6034.152	1.0	1.0	3768.0	484.01215	21822.0	4040.251	5246.0	477.66327	29969.0	6286.1963	20149.0	5022.5913	
909	5622.0	990.4637	12984.0	2284.226	5086.0	1402.8612	1.0	1.0	24959.0	6043.9346	1.0	1.0	3727.0	480.60587	21844.0	4041.7083	5107.0	464.19882	30102.0	6298.8335	20167.0	5026.544	
910	5566.0	980.21	12970.0	2283.7566	5073.0	1400.7894	1.0	1.0	25047.0	6053.9233	1.0	1.0	3697.0	477.9182	21866.0	4043.4924	4965.0	450.39102	30223.0	6310.628	20191.0	5032.2676	
911	5528.0	973.3278	12956.0	2283.0579	5063.0	1398.7584	1.0	1.0	25129.0	6062.5513	1.0	1.0	3659.0	474.64127	21888.0	4044.9133	4807.0	435.10968	30358.0	6323.5	20210.0	5037.5103	
912	5496.0	967.372	12942.0	2282.3977	5046.0	1395.6406	1.0	1.0	25214.0	6072.04	1.0	1.0	3621.0	471.73825	21908.0	4045.9949	4663.0	420.8285	30481.0	6335.2114	20227.0	5042.146	
913	5460.0	959.6629	12936.0	2283.2417	5039.0	1394.1552	1.0	1.0	25301.0	6081.4126	1.0	1.0	3596.0	469.59375	21931.0	4047.7231	4518.0	406.78842	30571.0	6343.5244	20246.0	5047.2705	
914	5406.0	951.09814	12921.0	2282.6482	5025.0	1391.5493	1.0	1.0	25401.0	6092.957	1.0	1.0	3569.0	466.9296	21946.0	4048.4473	4373.0	392.41354	30687.0	6354.5063	20270.0	5052.822	
915	5358.0	943.1097	12902.0	2282.0144	5013.0	1389.8038	1.0	1.0	25500.0	6104.7847	1.0	1.0	3532.0	463.47223	21974.0	4050.1284	4229.0	377.72687	30800.0	6364.7124	20290.0	5057.6177	
916	5306.0	933.95074	12898.0	2283.6292	5002.0	1386.9473	1.0	1.0	25586.0	6114.273	1.0	1.0	3494.0	460.17584	21994.0	4051.6992	4082.0	363.42288	30926.0	6376.3975	20310.0	5062.8765	
917	5265.0	927.49176	12893.0	2283.5283	4992.0	1383.2307	1.0	1.0	25682.0	6124.637	1.0	1.0	3460.0	457.20648	22010.0	4052.224	3941.0	349.6501	31023.0	6385.655	20332.0	5069.748	
918	5235.0	921.3094	12878.0	2283.7498	4973.0	1379.0466	1.0	1.0	25775.0	6134.8945	1.0	1.0	3425.0	454.36276	22033.0	4053.7673	3789.0	334.98386	31136.0	6395.6753	20354.0	5075.5806	
919	5193.0	912.98047	12869.0	2283.861	4955.0	1374.771	1.0	1.0	25877.0	6146.367	1.0	1.0	3392.0	451.90915	22058.0	4056.056	3640.0	320.13184	31238.0	6405.184	20376.0	5082.114	
920	5147.0	903.58685	12857.0	2283.3137	4937.0	1371.6407	1.0	1.0	25970.0	6156.475	1.0	1.0	3365.0	449.7746	22074.0	4056.577	3496.0	305.56808	31338.0	6414.3813	20414.0	5092.053	
921	5116.0	896.8925	12851.0	2285.0278	4923.0	1369.4163	1.0	1.0	26051.0	6165.4463	1.0	1.0	3341.0	447.7254	22089.0	4056.81	3360.0	292.65247	31437.0	6423.332	20430.0	5096.0645	
922	5083.0	889.0878	12837.0	2285.1614	4911.0	1366.6726	1.0	1.0	26123.0	6174.0835	1.0	1.0	3309.0	445.2236	22102.0	4057.402	3217.0	278.963	31560.0	6434.2905	20456.0	5102.484	
923	5060.0	885.4551	12824.0	2284.5742	4892.0	1363.2488	1.0	1.0	26217.0	6184.1904	1.0	1.0	3275.0	441.84494	22123.0	4057.9778	3063.0	264.52774	31667.0	6443.483	20477.0	5108.066	
924	5022.0	878.02	12817.0	2285.4983	4880.0	1361.5264	1.0	1.0	26289.0	6192.8096	1.0	1.0	3241.0	438.7385	22144.0	4059.5388	2929.0	251.96289	31785.0	6453.745	20491.0	5111.5264	
925	4980.0	870.3505	12804.0	2285.4443	4856.0	1355.9053	1.0	1.0	26355.0	6200.3145	1.0	1.0	3219.0	436.48224	22163.0	4060.7468	2812.0	240.88008	31884.0	6463.285	20525.0	5119.955	
926	4952.0	864.25885	12796.0	2286.5112	4844.0	1353.5658	1.0	1.0	26417.0	6207.186	1.0	1.0	3188.0	433.67654	22174.0	4060.9001	2696.0	229.88394	31985.0	6472.2183	20546.0	5125.1646	
927	4909.0	854.83417	12791.0	2289.0803	4830.0	1350.6528	1.0	1.0	26509.0	6217.9634	1.0	1.0	3157.0	430.62997	22187.0	4061.103	2556.0	216.81949	32094.0	6482.154	20565.0	5130.1265	
928	4875.0	846.0395	12772.0	2289.24	4824.0	1349.9391	1.0	1.0	26588.0	6226.742	1.0	1.0	3122.0	427.38626	22207.0	4062.5815	2435.0	205.66548	32194.0	6491.147	20581.0	5134.6206	
929	4846.0	839.6376	12765.0	2289.9521	4816.0	1348.5125	1.0	1.0	26660.0	6234.594	1.0	1.0	3097.0	424.78424	22222.0	4063.2427	2305.0	193.81735	32286.0	6499.335	20601.0	5139.4863	
930	4807.0	832.79675	12761.0	2290.4377	4803.0	1345.4034	1.0	1.0	26735.0	6242.7725	1.0	1.0	3060.0	421.05246	22242.0	4064.163	2181.0	182.19208	32383.0	6508.4385	20626.0	5146.1025	
931	4756.0	824.67725	12755.0	2291.826	4786.0	1340.2833	1.0	1.0	26820.0	6252.222	1.0	1.0	3025.0	417.53662	22266.0	4065.2031	2056.0	170.72179	32485.0	6517.6387	20649.0	5153.2495	
932	4701.0	816.3878	12746.0	2291.443	4771.0	1337.3282	1.0	1.0	26896.0	6261.042	1.0	1.0	2994.0	414.43555	22285.0	4066.0762	1955.0	161.46173	32579.0	6526.3105	20671.0	5158.8716	
933	4660.0	808.1273	12728.0	2290.464	4760.0	1334.757	1.0	1.0	26977.0	6269.902	1.0	1.0	2958.0	410.59897	22302.0	4066.4326	1836.0	151.3065	32681.0	6535.4326	20696.0	5166.3335	
934	4633.0	802.1183	12718.0	2291.0596	4742.0	1330.875	1.0	1.0	27055.0	6278.7246	1.0	1.0	2925.0	407.09842	22311.0	4066.1199	1709.0	140.00644	32787.0	6545.2915	20718.0	5172.064	
935	4593.0	794.396	12709.0	2291.585	4730.0	1329.0364	1.0	1.0	27143.0	6289.262	1.0	1.0	2881.0	402.6356	22326.0	4066.9753	1616.0	131.47614	32864.0	6551.692	20736.0	5176.299	
936	4555.0	786.4868	12698.0	2292.897	4722.0	1326.935	1.0	1.0	27212.0	6297.388	1.0	1.0	2845.0	399.06464	22339.0	4067.0862	1504.0	122.03044	32968.0	6559.7197	20755.0	5181.7524	
937	4528.0	780.59375	12690.0	2293.6917	4701.0	1322.0256	1.0	1.0	27285.0	6305.2554	1.0	1.0	2815.0	395.9821	22360.0	4068.3105	1383.0	111.62869	33055.0	6567.092	20781.0	5188.783	
938	4484.0	772.18164	12666.0	2293.2915	4688.0	1319.6536	1.0	1.0	27364.0	6315.0454	1.0	1.0	2775.0	391.49063	22379.0	4068.1194	1284.0	103.001076	33147.0	6574.859	20811.0	5195.7236	
939	4453.0	765.0152	12648.0	2294.739	4672.0	1317.4746	1.0	1.0	27429.0	6322.739	1.0	1.0	2739.0	387.73602	22402.0	4068.3904	1207.0	96.37572	33215.0	6579.996	20833.0	5200.9023	
940	4421.0	757.4151	12641.0	2295.5386	4665.0	1316.1752	1.0	1.0	27487.0	6329.451	1.0	1.0	2712.0	384.56912	22422.0	4069.0715	1113.0	89.01019	33288.0	6586.83	20849.0	5205.31	
941	4386.0	750.7302	12632.0	2295.8308	4651.0	1312.8861	1.0	1.0	27555.0	6337.838	1.0	1.0	2679.0	380.9562	22432.0	4069.8032	1024.0	81.57836	33366.0	6593.0254	20873.0	5210.72	
942	4356.0	745.4312	12631.0	2297.4636	4631.0	1308.9225	1.0	1.0	27604.0	6343.8574	1.0	1.0	2641.0	376.65192	22453.0	4071.084	965.0	76.794624	33427.0	6597.995	20890.0	5215.167	
943	4323.0	737.94977	12617.0	2297.4958	4621.0	1306.5691	1.0	1.0	27665.0	6351.0415	1.0	1.0	2606.0	372.6237	22465.0	4071.8281	898.0	71.15656	33492.0	6604.0396	20911.0	5220.6655	
944	4283.0	730.0138	12606.0	2298.174	4616.0	1305.8523	1.0	1.0	27727.0	6358.376	1.0	1.0	2567.0	368.39694	22483.0	4073.1118	821.0	64.82122	33570.0	6610.537	20925.0	5224.0884	
945	4249.0	721.56226	12587.0	2298.0847	4603.0	1303.4537	1.0	1.0	27774.0	6364.394	1.0	1.0	2537.0	365.13934	22494.0	4072.394	750.0	58.571663	33650.0	6617.798	20954.0	5231.97	
946	4211.0	715.693	12575.0	2297.6284	4593.0	1302.1079	1.0	1.0	27829.0	6371.235	1.0	1.0	2509.0	361.78436	22508.0	4072.9849	685.0	53.4161	33719.0	6623.6177	20969.0	5234.8994	
947	4178.0	709.4789	12556.0	2297.2317	4580.0	1299.9388	1.0	1.0	27873.0	6376.3184	1.0	1.0	2483.0	358.76953	22524.0	4073.525	627.0	48.745872	33787.0	6629.7007	20990.0	5239.6587	
948	4152.0	703.49835	12548.0	2297.1682	4566.0	1296.7916	1.0	1.0	27925.0	6383.0835	1.0	1.0	2449.0	354.46332	22533.0	4073.5957	568.0	44.359882	33845.0	6634.2764	21012.0	5246.128	
949	4134.0	698.99036	12532.0	2296.6008	4545.0	1294.3278	1.0	1.0	27975.0	6388.915	1.0	1.0	2415.0	350.7105	22554.0	4075.4043	523.0	40.978565	33886.0	6637.196	21034.0	5250.243	
950	4089.0	690.3263	12517.0	2296.0867	4537.0	1294.0103	1.0	1.0	28015.0	6394.2	1.0	1.0	2385.0	347.60507	22579.0	4077.1155	479.0	37.43391	33943.0	6642.0527	21054.0	5254.5337	
951	4051.0	683.6449	12503.0	2295.537	4528.0	1293.3287	1.0	1.0	28049.0	6399.1465	1.0	1.0	2354.0	344.47974	22597.0	4078.353	442.0	34.56769	34003.0	6646.351	21071.0	5257.9556	
952	4031.0	681.1534	12486.0	2294.6943	4512.0	1289.6721	1.0	1.0	28086.0	6403.6274	1.0	1.0	2324.0	341.15604	22608.0	4078.5825	398.0	31.142881	34060.0	6650.353	21093.0	5262.9834	
953	3997.0	676.185	12466.0	2293.6663	4498.0	1286.277	1.0	1.0	28129.0	6409.6724	1.0	1.0	2287.0	336.67487	22619.0	4078.018	369.0	28.750675	34118.0	6654.761	21115.0	5269.36	
954	3972.0	671.7726	12441.0	2292.2026	4489.0	1284.7217	1.0	1.0	28170.0	6415.6616	1.0	1.0	2261.0	333.13635	22630.0	4077.4111	332.0	25.763992	34171.0	6658.988	21132.0	5273.7056	
955	3949.0	667.4857	12435.0	2293.0752	4481.0	1282.7273	1.0	1.0	28207.0	6420.7617	1.0	1.0	2230.0	329.1667	22636.0	4076.9775	313.0	24.261242	34201.0	6661.336	21146.0	5277.5728	
956	3932.0	664.64966	12425.0	2293.348	4459.0	1277.1697	1.0	1.0	28242.0	6425.758	1.0	1.0	2190.0	324.4918	22654.0	4077.8594	285.0	22.095924	34246.0	6664.6406	21165.0	5283.3525	
957	3904.0	659.7375	12406.0	2293.195	4446.0	1274.325	1.0	1.0	28284.0	6431.4805	1.0	1.0	2153.0	319.84222	22660.0	4077.9097	264.0	20.495665	34295.0	6668.2427	21186.0	5288.139	
958	3867.0	651.82715	12381.0	2292.4639	4427.0	1270.981	1.0	1.0	28322.0	6436.897	1.0	1.0	2119.0	315.76694	22683.0	4079.2778	238.0	18.604795	34345.0	6672.455	21216.0	5295.0967	
959	3839.0	646.47424	12359.0	2291.4812	4415.0	1268.3744	1.0	1.0	28359.0	6442.3394	1.0	1.0	2084.0	311.39172	22696.0	4080.2534	219.0	17.273048	34394.0	6676.1475	21233.0	5299.6323	
960	3814.0	641.94904	12333.0	2290.275	4396.0	1265.8706	1.0	1.0	28403.0	6448.0156	1.0	1.0	2045.0	306.42535	22717.0	4081.3403	186.0	14.8688545	34450.0	6680.0215	21254.0	5304.601	
961	3791.0	636.62427	12316.0	2290.0676	4384.0	1262.878	1.0	1.0	28445.0	6454.4023	1.0	1.0	2011.0	301.9173	22719.0	4079.4956	160.0	12.599789	34491.0	6683.0156	21281.0	5312.365	
962	3752.0	629.6868	12301.0	2289.7717	4361.0	1257.957	1.0	1.0	28486.0	6460.1885	1.0	1.0	1976.0	297.44687	22736.0	4080.0	147.0	11.582764	34528.0	6685.818	21311.0	5320.914	
963	3726.0	624.54553	12289.0	2289.8188	4343.0	1253.8416	1.0	1.0	28526.0	6465.778	1.0	1.0	1939.0	292.63757	22750.0	4081.046	134.0	10.6207485	34558.0	6688.521	21333.0	5326.557	
